"名称","住所","MTENO","LinkNo","経度","緯度","分類"
"","","373-2","291","135.070659823118","34.2676261297651","埋蔵文化財包蔵地_点"
"","","32","31","135.075886187617","34.2622057996625","埋蔵文化財包蔵地_点"
"","","14","14","135.065864168703","34.2625675177258","埋蔵文化財包蔵地_点"
"","","13","13","135.063581082806","34.2656323061667","埋蔵文化財包蔵地_点"
"","","12","12","135.064792499555","34.2681908328768","埋蔵文化財包蔵地_点"
"","","40","36","135.118857905828","34.2653301050574","埋蔵文化財包蔵地_点"
"","","432","354","135.265445277955","34.1867961110124","埋蔵文化財包蔵地_点"
"","","43","1969","135.310661612839","34.2116557020726","埋蔵文化財包蔵地_点"
"","","38","1965","135.314871434247","34.211738366686","埋蔵文化財包蔵地_点"
"","","45","1970","135.313503497091","34.2144477127933","埋蔵文化財包蔵地_点"
"","","33","1960","135.313065110067","34.2032040760059","埋蔵文化財包蔵地_点"
"","","40","1967","135.310072378117","34.2044395045668","埋蔵文化財包蔵地_点"
"","","6","2015","135.32845857226","34.2087259309112","埋蔵文化財包蔵地_点"
"","","1","2010","135.330413855043","34.2091360071556","埋蔵文化財包蔵地_点"
"","","3","2012","135.328489159357","34.2094619175494","埋蔵文化財包蔵地_点"
"","","2","2011","135.329901556191","34.2097487997172","埋蔵文化財包蔵地_点"
"","","34","1961","135.281509609245","34.2089904312821","埋蔵文化財包蔵地_点"
"","","15","1942","135.309760978852","34.2100716281914","埋蔵文化財包蔵地_点"
"","","4","2013","135.329399653133","34.2087805903111","埋蔵文化財包蔵地_点"
"","","5","2014","135.329319674726","34.2099892691056","埋蔵文化財包蔵地_点"
"","","3","1706","135.342325062156","34.182549080816","埋蔵文化財包蔵地_点"
"","","4","1707","135.307284393534","34.1742444890379","埋蔵文化財包蔵地_点"
"","","81","1595","135.293561920913","34.1792019791173","埋蔵文化財包蔵地_点"
"","","39","1553","135.295408811655","34.1835535820239","埋蔵文化財包蔵地_点"
"","","48","1973","135.330139969876","34.1961331434136","埋蔵文化財包蔵地_点"
"","","24","1951","135.332215851377","34.2115933206249","埋蔵文化財包蔵地_点"
"","","37","1964","135.328359672877","34.216246269207","埋蔵文化財包蔵地_点"
"","","25","1952","135.32915503047","34.214427362307","埋蔵文化財包蔵地_点"
"","","23","2009","135.329086378011","34.2081773523278","埋蔵文化財包蔵地_点"
"","","22","2003","135.324869469254","34.2057478075329","埋蔵文化財包蔵地_点"
"","","32","1959","135.319690532326","34.1999021009834","埋蔵文化財包蔵地_点"
"","","36","1963","135.317872910105","34.2011154239578","埋蔵文化財包蔵地_点"
"","","4","2002","135.303722674254","34.2094804653568","埋蔵文化財包蔵地_点"
"","","3","2001","135.302684771866","34.2097695807242","埋蔵文化財包蔵地_点"
"","","2","2000","135.301420675878","34.210695191647","埋蔵文化財包蔵地_点"
"","","1","1999","135.302687605451","34.2121897264186","埋蔵文化財包蔵地_点"
"","","13","1940","135.30999184877","34.2148957750919","埋蔵文化財包蔵地_点"
"","","11","1995","135.309128800376","34.2176335719497","埋蔵文化財包蔵地_点"
"","","16","1943","135.305476574806","34.2134830992941","埋蔵文化財包蔵地_点"
"","","47","1972","135.306727712076","34.2164241762","埋蔵文化財包蔵地_点"
"","","19","1946","135.301159983309","34.2129607745655","埋蔵文化財包蔵地_点"
"","","46","1971","135.330517542033","34.2162683631619","埋蔵文化財包蔵地_点"
"","","17","1944","135.305897622943","34.2118914474425","埋蔵文化財包蔵地_点"
"","","26","1953","135.337008318827","34.213788859391","埋蔵文化財包蔵地_点"
"","","14","1941","135.312894362369","34.2110536227729","埋蔵文化財包蔵地_点"
"","","64","1578","135.261015635032","34.1752203337366","埋蔵文化財包蔵地_点"
"","","54","1568","135.250270373791","34.1754581282138","埋蔵文化財包蔵地_点"
"","","418","341","135.248748333343","34.1830130560186","埋蔵文化財包蔵地_点"
"","","220","1424","135.247926943902","34.214116943881","埋蔵文化財包蔵地_点"
"","","222","1426","135.250712203774","34.2147689075971","埋蔵文化財包蔵地_点"
"","","416","339","135.254695750063","34.2143303059716","埋蔵文化財包蔵地_点"
"","","228","165","135.2584800004","34.2138072215759","埋蔵文化財包蔵地_点"
"","","417","340","135.254844917444","34.2106619437646","埋蔵文化財包蔵地_点"
"","","226","1427","135.25466100203","34.2076613734792","埋蔵文化財包蔵地_点"
"","","4","1431","135.255768517964","34.2085075892941","埋蔵文化財包蔵地_点"
"","","45","1559","135.283720053957","34.1869675109646","埋蔵文化財包蔵地_点"
"","","36","1550","135.274894968447","34.1757903150617","埋蔵文化財包蔵地_点"
"","","37","1551","135.290070679221","34.1759484311453","埋蔵文化財包蔵地_点"
"","","38","1552","135.290371028609","34.181360384208","埋蔵文化財包蔵地_点"
"","","232","1441","135.256207061878","34.2184740051864","埋蔵文化財包蔵地_点"
"","","231","1440","135.256773333467","34.216993332737","埋蔵文化財包蔵地_点"
"","","240","1446","135.258598357991","34.2087742641814","埋蔵文化財包蔵地_点"
"","","230","1439","135.256522944013","34.2162102499162","埋蔵文化財包蔵地_点"
"","","229","1438","135.255683337187","34.2153430513397","埋蔵文化財包蔵地_点"
"","","1","1428","135.253511749573","34.208213305739","埋蔵文化財包蔵地_点"
"","","2","1429","135.254541814509","34.2086906702163","埋蔵文化財包蔵地_点"
"","","3","1430","135.254912778044","34.2080349999693","埋蔵文化財包蔵地_点"
"","","227","1432","135.259537755657","34.2112790200919","埋蔵文化財包蔵地_点"
"","","237","170","135.262073751844","34.2111337745452","埋蔵文化財包蔵地_点"
"","","239","1445","135.258398251338","34.2073778332978","埋蔵文化財包蔵地_点"
"","","274","197","135.247127363054","34.1912462378582","埋蔵文化財包蔵地_点"
"","","245","1447","135.251143778043","34.2028567498292","埋蔵文化財包蔵地_点"
"","","242","173","135.263543611413","34.207076111208","埋蔵文化財包蔵地_点"
"","","238","1444","135.26053897077","34.2081953066507","埋蔵文化財包蔵地_点"
"","","241","172","135.261795305929","34.2083333331138","埋蔵文化財包蔵地_点"
"","","221","1425","135.249667722271","34.2155544994953","埋蔵文化財包蔵地_点"
"","","387","310","135.276822771465","34.1880723020506","埋蔵文化財包蔵地_点"
"","","278","201","135.276761780299","34.1841874111373","埋蔵文化財包蔵地_点"
"","","243","174","135.268755752828","34.2056031420974","埋蔵文化財包蔵地_点"
"","","365","278","135.269469822378","34.2097179325105","埋蔵文化財包蔵地_点"
"","","366","279","135.269881666725","34.20886027757","埋蔵文化財包蔵地_点"
"","","358","271","135.25588717833","34.2028863901567","埋蔵文化財包蔵地_点"
"","","244","175","135.256182541293","34.1985024729586","埋蔵文化財包蔵地_点"
"","","272","195","135.247944231806","34.1949723059296","埋蔵文化財包蔵地_点"
"","","273","196","135.248194127286","34.193475171454","埋蔵文化財包蔵地_点"
"","","276","199","135.257424917039","34.1899994998059","埋蔵文化財包蔵地_点"
"","","277","200","135.260287222113","34.1870361388585","埋蔵文化財包蔵地_点"
"","","386","309","135.281090556118","34.2030074997492","埋蔵文化財包蔵地_点"
"","","18","1998","135.301169521097","34.2098463776859","埋蔵文化財包蔵地_点"
"","","20","1947","135.311942612946","34.2044969727478","埋蔵文化財包蔵地_点"
"","","21","1948","135.284664323748","34.2053319012083","埋蔵文化財包蔵地_点"
"","","2","1705","135.361387950348","34.182170166853","埋蔵文化財包蔵地_点"
"","","40","1554","135.30979721614","34.1879319628386","埋蔵文化財包蔵地_点"
"","","20","1914","135.365540038312","34.1947840640686","埋蔵文化財包蔵地_点"
"","","19","1913","135.364671686964","34.1923404602459","埋蔵文化財包蔵地_点"
"","","17","1911","135.362779330077","34.1840529579543","埋蔵文化財包蔵地_点"
"","","20","1722","135.360079445329","34.1803944733799","埋蔵文化財包蔵地_点"
"","","435","357","135.203978665768","34.2027186147918","埋蔵文化財包蔵地_点"
"","","433","355","135.166575745778","34.2117520793076","埋蔵文化財包蔵地_点"
"","","16","1718","135.316389314748","34.1639498335897","埋蔵文化財包蔵地_点"
"","","21","1751","135.341193074489","34.1352244240577","埋蔵文化財包蔵地_点"
"","","14","1716","135.325677522343","34.1324148385294","埋蔵文化財包蔵地_点"
"","","11","1713","135.337762382082","34.1340005284092","埋蔵文化財包蔵地_点"
"","","15","1717","135.330295039826","34.1463208860694","埋蔵文化財包蔵地_点"
"","","15","1745","135.368872041029","34.1608052435532","埋蔵文化財包蔵地_点"
"","","83","1596","135.284948881081","34.1566607613745","埋蔵文化財包蔵地_点"
"","","66","1580","135.286583429267","34.1525713173305","埋蔵文化財包蔵地_点"
"","","2","1732","135.368565201955","34.1482234750961","埋蔵文化財包蔵地_点"
"","","1","1704","135.352775319072","34.1680876163047","埋蔵文化財包蔵地_点"
"","","20","1750","135.358259057905","34.1579446736557","埋蔵文化財包蔵地_点"
"","","79","1593","135.301875594028","34.1635797029163","埋蔵文化財包蔵地_点"
"","","23","1725","135.310177524273","34.1605918196982","埋蔵文化財包蔵地_点"
"","","25","1727","135.297391989321","34.1644916305703","埋蔵文化財包蔵地_点"
"","","6","1709","135.305181923525","34.1614246792394","埋蔵文化財包蔵地_点"
"","","5","1708","135.305782407576","34.1642771667997","埋蔵文化財包蔵地_点"
"","","24","1726","135.308080231477","34.1624797539628","埋蔵文化財包蔵地_点"
"","","26","1728","135.295487339919","34.1658115408226","埋蔵文化財包蔵地_点"
"","","17","1719","135.296046792228","34.1684611415096","埋蔵文化財包蔵地_点"
"","","55","1569","135.295058720149","34.1700838073178","埋蔵文化財包蔵地_点"
"","","10","1712","135.327962595913","34.1546173469387","埋蔵文化財包蔵地_点"
"","","12","1742","135.338043715517","34.1582917670101","埋蔵文化財包蔵地_点"
"","","8","1738","135.343758777965","34.1581030572934","埋蔵文化財包蔵地_点"
"","","7","1737","135.346940675132","34.1531112524405","埋蔵文化財包蔵地_点"
"","","21","1723","135.318882853083","34.1702199821197","埋蔵文化財包蔵地_点"
"","","5","1735","135.346344607338","34.1448775808525","埋蔵文化財包蔵地_点"
"","","6","1736","135.348652149119","34.1483495444303","埋蔵文化財包蔵地_点"
"","","14","1744","135.34373665301","34.1500456544615","埋蔵文化財包蔵地_点"
"","","18","2486","135.338806976425","34.1045936060539","埋蔵文化財包蔵地_点"
"","","12","1714","135.323388607297","34.1201455929743","埋蔵文化財包蔵地_点"
"","","7","1710","135.311808482063","34.1561805361968","埋蔵文化財包蔵地_点"
"","","9","1711","135.316405387967","34.1543189429711","埋蔵文化財包蔵地_点"
"","","22","1724","135.314647072235","34.1558283732565","埋蔵文化財包蔵地_点"
"","","19","1721","135.354031535364","34.1595107114132","埋蔵文化財包蔵地_点"
"","","13","1743","135.345705827859","34.155625435465","埋蔵文化財包蔵地_点"
"","","32","1546","135.281924908163","34.1580295151813","埋蔵文化財包蔵地_点"
"","","23","2462","135.278307361571","34.117221525884","埋蔵文化財包蔵地_点"
"","","30","1544","135.272142467813","34.1469554461327","埋蔵文化財包蔵地_点"
"","","31","1545","135.280401800906","34.1555280079905","埋蔵文化財包蔵地_点"
"","","53","1567","135.276858395313","34.1567538936401","埋蔵文化財包蔵地_点"
"","","33","1547","135.2878506702","34.1604042594021","埋蔵文化財包蔵地_点"
"","","87","1600","135.279046954372","34.1212722179464","埋蔵文化財包蔵地_点"
"","","65","1579","135.266723754455","34.1322388337186","埋蔵文化財包蔵地_点"
"","","29","1543","135.263959960132","34.1533207823289","埋蔵文化財包蔵地_点"
"","","34","1548","135.284309531085","34.1626054396825","埋蔵文化財包蔵地_点"
"","","35","1549","135.282724032827","34.1660466999808","埋蔵文化財包蔵地_点"
"","","80","1594","135.288230996299","34.1651013356134","埋蔵文化財包蔵地_点"
"","","70","1584","135.276578571198","34.1596143826354","埋蔵文化財包蔵地_点"
"","","28","1542","135.253607436189","34.1583409517595","埋蔵文化財包蔵地_点"
"","","13","1715","135.300658936786","34.1718718940175","埋蔵文化財包蔵地_点"
"","","18","1720","135.35557331451","34.1707474405753","埋蔵文化財包蔵地_点"
"","","19","1684","135.134131872226","34.1337595477819","埋蔵文化財包蔵地_点"
"","","2","1667","135.140253453978","34.1375827705904","埋蔵文化財包蔵地_点"
"","","60","1574","135.206968351658","34.161963030137","埋蔵文化財包蔵地_点"
"","","2","1656","135.231633521798","34.1679268464673","埋蔵文化財包蔵地_点"
"","","89","1602","135.233926955502","34.1518616482026","埋蔵文化財包蔵地_点"
"","","71","1585","135.221296636484","34.1493867786016","埋蔵文化財包蔵地_点"
"","","3","1518","135.224479809372","34.148259482532","埋蔵文化財包蔵地_点"
"","","6","1660","135.228766631122","34.1674860483793","埋蔵文化財包蔵地_点"
"","","77","1591","135.224894557433","34.151976284042","埋蔵文化財包蔵地_点"
"","","57","1571","135.228319473332","34.1535818747402","埋蔵文化財包蔵地_点"
"","","72","1586","135.227353786096","34.1506024723894","埋蔵文化財包蔵地_点"
"","","8","1673","135.162253849389","34.1077864150195","埋蔵文化財包蔵地_点"
"","","69","1583","135.230195775063","34.1525317091923","埋蔵文化財包蔵地_点"
