"名称","住所","linkNo","遺跡番号","地図","遺跡名","いせきめい","所在地","種別","時代","立地","遺跡概況","備考","市町村C","経度","緯度","分類"
"","","159","182、209～217、218、220～222、438","10図
11図","岩橋千塚古墳群山東地区","いわせせんづかこふんぐんさんどうちく","禰宜・明王寺・平尾","古墳群","古墳","丘陵","31基","","01 和歌山市","135.250275560234","34.2250921803452","埋蔵文化財包蔵地_面"
"","","568","183,428","10図","岩橋千塚古墳群和佐地区","いわせせんづかこふんぐんわさちく","下和佐","古墳群","古墳","丘陵","13基の古墳からなる。","","01 和歌山市","135.248354391503","34.2266394286713","埋蔵文化財包蔵地_面"
"","","1442","233","11図","塩谷5号墳","0","明王寺","古墳","古墳","丘陵","円墳","","01 和歌山市","135.256147359118","34.2191923801477","埋蔵文化財包蔵地_面"
"","","1396","209-2","11図","山東2号墳","0","禰宜・明王寺","古墳","古墳","丘陵","円墳、径9.5m、高約2.5m、横穴式石室","","01 和歌山市","135.250611615717","34.2222840923247","埋蔵文化財包蔵地_面"
"","","1399","209-5","11図","山東5号墳","0","禰宜・明王寺","古墳","古墳","丘陵","円墳、径6m、高1.5m","","01 和歌山市","135.248857914016","34.2244721740538","埋蔵文化財包蔵地_面"
"","","1400","209-6","11図","山東6号墳","0","禰宜・明王寺","古墳","古墳","丘陵","円墳、横穴式石室","","01 和歌山市","135.248905990361","34.2239154044984","埋蔵文化財包蔵地_面"
"","","1398","209-4","11図","山東4号墳","0","禰宜・明王寺","古墳","古墳","丘陵","円墳、径17m、高5m、横穴式石室","","01 和歌山市","135.249599785343","34.2242736213612","埋蔵文化財包蔵地_面"
"","","1403","209-9","11図","山東9号墳","0","禰宜・明王寺","古墳","古墳","丘陵","天井石らしきもの露出するが、封土もなく、詳細不明","","01 和歌山市","135.247906986582","34.2239020987074","埋蔵文化財包蔵地_面"
"","","1397","209-3","11図","山東3号墳","0","禰宜・明王寺","古墳","古墳","丘陵","石材散乱し、古墳であった可能性がある","","01 和歌山市","135.250247141953","34.2242848324532","埋蔵文化財包蔵地_面"
"","","1401","209-7","11図","山東7号墳","0","禰宜・明王寺","古墳","古墳","丘陵","円墳、径12m、高約3m、横穴式石室","","01 和歌山市","135.248457551432","34.2234290401021","埋蔵文化財包蔵地_面"
"","","1402","209-8","11図","山東8号墳","0","禰宜・明王寺","古墳","古墳","丘陵","円墳、径12m、高約5m、横穴式石室","","01 和歌山市","135.248170488067","34.2232062215514","埋蔵文化財包蔵地_面"
"","","167","234","11図","新出古墳","しんでこふん","明王寺","古墳","古墳","丘陵","円墳","","01 和歌山市","135.252315256382","34.2196458968618","埋蔵文化財包蔵地_面"
"","","1395","209-1","11図","山東1号墳","さんどういちごうふん","禰宜・明王寺","古墳","古墳","丘陵","円墳、径12m、高4m、横穴式石室","旧山東古墳群","01 和歌山市","135.250691060096","34.2210349978924","埋蔵文化財包蔵地_面"
"","","168","235","11図","明王寺経塚","みょうおうじきょうづか","明王寺","経塚","中世","丘陵","瓦製経筒、和鏡、古銭、青磁合子、瓦器皿","","01 和歌山市","135.258590773466","34.2228917413995","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.231320487728","34.2525670878832","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.219982570608","34.2333142402059","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.217494138692","34.234022341935","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.219111393764","34.2342717056258","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.223214554886","34.2345080836888","埋蔵文化財包蔵地_面"
"","","246","325","10図","紀の川銅鐸出土地","きのかわどうたくしゅつどち","","出土地","弥生","川底","紀の川底下10mから出土、袈裟襷文銅鐸","","01 和歌山市","135.219241061738","34.2525196524121","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.218448843317","34.2326441473196","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.236383126224","34.2190828436411","埋蔵文化財包蔵地_面"
"","","1413","213","10図","山東19号墳","0","禰宜・明王寺","古墳","古墳","丘陵","円墳、径16m、高4m、横穴式石室","","01 和歌山市","135.239890842442","34.2195641255551","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.231660441094","34.2188751872159","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.232762057965","34.2200482607142","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.231720417811","34.2194320073999","埋蔵文化財包蔵地_面"
"","","1411","211","10図","山東17号墳","0","禰宜・明王寺","古墳","古墳","丘陵","円墳、径17m、高2.5m、横穴式石室","","01 和歌山市","135.237048006946","34.2207929425215","埋蔵文化財包蔵地_面"
"","","1412","212","10図","山東18号墳","0","禰宜・明王寺","古墳","古墳","丘陵","円墳、径14.5m、高5.3m、横穴式石室","","01 和歌山市","135.239957123398","34.2209611637922","埋蔵文化財包蔵地_面"
"","","1410","210","10図","山東16号墳","0","禰宜・明王寺","古墳","古墳","丘陵","円墳、径10m、高2m","","01 和歌山市","135.238221706579","34.2224879818653","埋蔵文化財包蔵地_面"
"","","1246","185-562","10図","岩橋千塚古墳群天王塚古墳","いわせせんづかこふんぐんてんのうづかこふん","下和佐・西","古墳","古墳","山頂","前方後円墳、全長88m、後円部径44～48m、前方部幅56m、後円部高10.1m、前方部高7m、横穴式石室","旧：天王塚山古墳","01 和歌山市","135.237869458105","34.223270038646","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.227313213799","34.2202299540609","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.227520633427","34.2206609591859","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.227696348272","34.2210851533789","埋蔵文化財包蔵地_面"
"","","578","183-9","10図","和佐9号墳","0","下和佐","古墳","古墳","丘陵","円墳、横穴式石室","旧天王塚山3号墳","01 和歌山市","135.23888307433","34.2256838036365","埋蔵文化財包蔵地_面"
"","","577","183-8","10図","和佐8号墳","0","下和佐","古墳","古墳","丘陵","円墳（径約10m、高約1.6m）、須恵器（壺、杯、はぞう、高杯）","旧天王塚山2号墳","01 和歌山市","135.238495958874","34.2254187408341","埋蔵文化財包蔵地_面"
"","","572","183-4","10図","和佐4号墳","0","下和佐","古墳","古墳","丘陵","須恵器、土師器","","01 和歌山市","135.240563966193","34.2279420934358","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.231480566857","34.2264205608472","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.232039123551","34.2258901309023","埋蔵文化財包蔵地_面"
"","","571","183-3","10図","和佐3号墳","0","下和佐","古墳","古墳","丘陵","円墳（径約14m、高約2.3m）、横穴式石室","","01 和歌山市","135.239916890399","34.2262900186235","埋蔵文化財包蔵地_面"
"","","569","183-1","10図","和佐1号墳","わさいちごうふん","下和佐","古墳","古墳","丘陵","円墳（径約10m、高約1m）","","01 和歌山市","135.239254401656","34.226310097021","埋蔵文化財包蔵地_面"
"","","570","183-2","10図","和佐2号墳","0","下和佐","古墳","古墳","丘陵","円墳（径約8m、高約2m）、横穴式石室","","01 和歌山市","135.239601467646","34.2258924106348","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.227797299505","34.2232239266057","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.223107321577","34.2214481234531","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.221615012861","34.2218816118068","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.220689202092","34.2221401731414","埋蔵文化財包蔵地_面"
"","","157","189","10図","寺内ナイフ形石器出土地","てらうちないふがたせっきしゅつどち","寺内","出土地","旧石器","丘陵","横剥ナイフ形石器","","01 和歌山市","135.22580496931","34.221384405929","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.220786372582","34.2244511944926","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.215032737833","34.2316783501764","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.226491555639","34.223652416623","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.222939984615","34.2237981472439","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.225563602642","34.2241945372068","埋蔵文化財包蔵地_面"
"","","678","185-97","10図","大谷山22号墳","0","岩橋、鳴神","古墳","古墳","山腹","前方後円墳、全長80m、後円部径35m、高65m、前方部幅53m、横穴式石室、埴輪、造出","","01 和歌山市","135.219915426219","34.2271526897718","埋蔵文化財包蔵地_面"
"","","676","185-95","10図","大谷山20号墳","0","岩橋","古墳","古墳","山腹","前方後円墳、全長37.6m、後円部径18m、高2m、前方部径15.7m","","01 和歌山市","135.221045083362","34.2280482624276","埋蔵文化財包蔵地_面"
"","","356","434","10図","有本土器出土地","ありもとどきしゅつどち","有本","出土地","平安","平地","土師器、須恵器、土錘","","01 和歌山市","135.193805474793","34.2468947002396","埋蔵文化財包蔵地_面"
"","","249","328","10図","吉田窯跡","よしだかまあと","吉田","窯跡","奈良","沖積地","土師器、須恵器","","01 和歌山市","135.188143174955","34.2332934317816","埋蔵文化財包蔵地_面"
"","","300","377","10図","松江経塚","まつえきょうづか","中松江","経塚","近世","平地","一字一石経","","01 和歌山市","135.130142660302","34.2484355376784","埋蔵文化財包蔵地_面"
"","","354","432","11図","旧聖社境内和鏡出土地","きゅうひじりしゃわきょうしゅつどち","黒岩","出土地","平安～中世","丘陵","和鏡","","01 和歌山市","135.26552895344","34.186200341598","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.241576531528","34.1769424198509","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.242427130174","34.1764414623514","埋蔵文化財包蔵地_面"
"","","1473","279","10図","松原1号墳","0","松原","古墳","古墳","丘陵","組合式石棺、須恵器（壺、高杯、杯、堤瓶）","","01 和歌山市","135.236464982298","34.1904058151237","埋蔵文化財包蔵地_面"
"","","1474","280","10図","松原2号墳","0","松原","古墳","古墳","丘陵","円墳","","01 和歌山市","135.23451346844","34.1910547773971","埋蔵文化財包蔵地_面"
"","","1471","265","10図","東池4号墳","0","相坂","古墳","古墳","丘陵","前方後円墳","","01 和歌山市","135.239116481315","34.1934600414463","埋蔵文化財包蔵地_面"
"","","1470","264","10図","東池3号墳","0","相坂","古墳","古墳","丘陵","円墳、径20m、高3m","","01 和歌山市","135.238091322414","34.1934928717926","埋蔵文化財包蔵地_面"
"","","1482","283-3","10図","薬勝寺南山3号墳","0","薬勝寺","古墳","古墳","丘陵","方墳？","","01 和歌山市","135.238066577551","34.1816263032045","埋蔵文化財包蔵地_面"
"","","1483","283-4","10図","薬勝寺南山4号墳","0","薬勝寺","古墳","古墳","丘陵","円墳","","01 和歌山市","135.238456830257","34.1817046791828","埋蔵文化財包蔵地_面"
"","","1477","281-2","10図","滝ヶ峯2号墳","0","薬勝寺","古墳","古墳","丘陵","円墳","","01 和歌山市","135.241279439528","34.1836528078609","埋蔵文化財包蔵地_面"
"","","1478","281-3","10図","滝ヶ峯3号墳","0","薬勝寺","古墳","古墳","丘陵","円墳","","01 和歌山市","135.241022265945","34.1839511931989","埋蔵文化財包蔵地_面"
"","","1476","281-1","10図","滝ヶ峯1号墳","0","薬勝寺","古墳","古墳","丘陵","円墳","","01 和歌山市","135.241605850755","34.1833372565208","埋蔵文化財包蔵地_面"
"","","1638","22-3","10図","多田南山3号古墳","0","多田","古墳","古墳","丘陵","円墳","","02 海南市海南地区","135.238144141502","34.1748692954019","埋蔵文化財包蔵地_面"
"","","1639","22-4","10図","多田南山4号古墳","0","多田","古墳","古墳","丘陵","円墳","","02 海南市海南地区","135.23907907236","34.1751832478073","埋蔵文化財包蔵地_面"
"","","1637","22-2","10図","多田南山2号古墳","0","多田","古墳","古墳","丘陵","円墳、須恵器","","02 海南市海南地区","135.237841256618","34.1750478033196","埋蔵文化財包蔵地_面"
