"名称","住所","linkNo","遺跡番号","地図","遺跡名","いせきめい","所在地","種別","時代","立地","遺跡概況","備考","市町村C","経度","緯度","分類"
"","","0","","","","","","","","","","","","135.179356166402","33.9836224640743","引出し線"
"","","0","","","","","","","","","","","","135.178242914716","33.9830777573348","引出し線"
"","","0","","","","","","","","","","","","135.182942920054","33.9849578826486","引出し線"
"","","0","","","","","","","","","","","","135.140809620319","33.9346065181817","引出し線"
"","","0","","","","","","","","","","","","135.153590012003","33.9185960941988","引出し線"
"","","0","","","","","","","","","","","","135.153858674423","33.9186289721277","引出し線"
"","","0","","","","","","","","","","","","135.085441071419","33.9222048898434","引出し線"
"","","0","","","","","","","","","","","","135.320562405936","33.7701139969662","引出し線"
"","","0","","","","","","","","","","","","135.277062010363","33.7808967603268","引出し線"
"","","0","","","","","","","","","","","","135.294770628788","33.7724717067316","引出し線"
"","","0","","","","","","","","","","","","135.232859308593","33.8029652874361","引出し線"
"","","0","","","","","","","","","","","","135.232787058973","33.8027358266937","引出し線"
"","","0","","","","","","","","","","","","135.231666796935","33.802238427245","引出し線"
"","","0","","","","","","","","","","","","135.379252971935","33.7402760448365","引出し線"
"","","0","","","","","","","","","","","","135.37890493027","33.7400578501862","引出し線"
"","","0","","","","","","","","","","","","135.378787365638","33.7397887407914","引出し線"
"","","0","","","","","","","","","","","","135.633559144067","33.8284649897682","引出し線"
"","","0","","","","","","","","","","","","135.634620809079","33.8287247199455","引出し線"
"","","0","","","","","","","","","","","","135.634661842187","33.8283018201407","引出し線"
"","","0","","","","","","","","","","","","135.601230522974","33.810354644581","引出し線"
"","","0","","","","","","","","","","","","135.600918775995","33.8106919554425","引出し線"
"","","0","","","","","","","","","","","","135.490286510512","33.7340553700251","引出し線"
"","","0","","","","","","","","","","","","135.773187970014","33.8355109748951","引出し線"
"","","0","","","","","","","","","","","","135.775810118222","33.8385183694044","引出し線"
"","","0","","","","","","","","","","","","135.776247944135","33.8367682085507","引出し線"
"","","0","","","","","","","","","","","","135.721191486747","33.8621023482176","引出し線"
"","","0","","","","","","","","","","","","135.721657859111","33.8614524134997","引出し線"
"","","0","","","","","","","","","","","","135.721633313816","33.8613554248136","引出し線"
"","","0","","","","","","","","","","","","135.72142042959","33.8608164582398","引出し線"
"","","0","","","","","","","","","","","","135.861880815338","33.4702508132201","引出し線"
"","","0","","","","","","","","","","","","135.862276706085","33.4704072315649","引出し線"
"","","0","","","","","","","","","","","","135.862626745701","33.4709081822803","引出し線"
"","","0","","","","","","","","","","","","135.862974888334","33.4700476440305","引出し線"
"","","0","","","","","","","","","","","","135.898558681624","33.6710670571398","引出し線"
"","","0","","","","","","","","","","","","135.900081312044","33.6718447589617","引出し線"
"","","0","","","","","","","","","","","","135.889493317809","33.6691806645909","引出し線"
"","","0","","","","","","","","","","","","135.889565638536","33.6684053862416","引出し線"
"","","0","","","","","","","","","","","","135.890624746281","33.6679482790826","引出し線"
"","","0","","","","","","","","","","","","135.891973561995","33.6689084657163","引出し線"
